date,district,service_type,usage_count,processing_time,satisfaction,policy_intervention
2024-02-27,강남구,환경신고,68,18,4.09,1
2024-02-27,강남구,세금납부,147,14,3.47,1
2024-02-27,강남구,시설예약,86,12,3.82,1
2024-02-27,강남구,주차정보,169,2,3.75,1
2024-02-27,강남구,쓰레기수거,87,7,2.85,1
2024-02-27,강남구,문화행사,56,10,3.45,1
2024-02-27,강남구,건강검진,57,30,3.55,1
2024-02-27,서초구,민원처리,116,33,3.72,1
2024-02-27,서초구,복지신청,94,40,3.2,1
2024-02-27,서초구,교통정보,170,3,3.37,1
2024-02-27,서초구,환경신고,51,24,3.67,1
2024-02-27,서초구,세금납부,106,14,4.09,1
2024-02-27,서초구,시설예약,132,8,3.57,1
2024-02-27,서초구,주차정보,145,1,3.74,1
2024-02-27,서초구,쓰레기수거,81,6,3.82,1
2024-02-27,서초구,문화행사,52,7,3.94,1
2024-02-27,서초구,건강검진,55,40,3.92,1
2024-02-27,송파구,민원처리,131,44,2.78,0
2024-02-27,송파구,복지신청,75,65,3.46,0
2024-02-27,송파구,교통정보,161,5,3.31,0
2024-02-27,송파구,환경신고,67,30,3.01,0
2024-02-27,송파구,세금납부,99,23,3.16,0
2024-02-27,송파구,시설예약,70,16,2.92,0
2024-02-27,송파구,주차정보,137,3,2.73,0
2024-02-27,송파구,쓰레기수거,63,10,3.36,0
2024-02-27,송파구,문화행사,61,12,3.1,0
2024-02-27,송파구,건강검진,39,54,3.17,0
2024-02-27,마포구,민원처리,93,43,3.4,0
2024-02-27,마포구,복지신청,98,61,3.13,0
2024-02-27,마포구,교통정보,130,5,3.21,0
2024-02-27,마포구,환경신고,48,29,3.04,0
2024-02-27,마포구,세금납부,76,22,2.95,0
2024-02-27,마포구,시설예약,65,18,2.98,0
2024-02-27,마포구,주차정보,101,2,3.08,0
2024-02-27,마포구,쓰레기수거,51,10,3.04,0
2024-02-27,마포구,문화행사,32,11,3.24,0
2024-02-27,마포구,건강검진,30,37,2.85,0
2024-02-28,강북구,민원처리,113,29,3.92,1
2024-02-28,강북구,복지신청,81,44,3.1,1
2024-02-28,강북구,교통정보,121,3,3.97,1
2024-02-28,강북구,환경신고,48,24,4.11,1
2024-02-28,강북구,세금납부,85,15,3.6,1
2024-02-28,강북구,시설예약,56,8,3.62,1
2024-02-28,강북구,주차정보,104,2,3.95,1
2024-02-28,강북구,쓰레기수거,79,5,3.35,1
2024-02-28,강북구,문화행사,39,8,3.94,1
2024-02-28,강북구,건강검진,38,37,3.55,1
2024-02-28,강남구,민원처리,142,27,3.5,1
2024-02-28,강남구,복지신청,123,49,3.7,1
2024-02-28,강남구,교통정보,181,3,3.2,1
2024-02-28,강남구,환경신고,72,24,3.65,1
2024-02-28,강남구,세금납부,136,16,3.73,1
2024-02-28,강남구,시설예약,108,10,3.59,1
2024-02-28,강남구,주차정보,185,1,4.09,1
2024-02-28,강남구,쓰레기수거,62,7,3.46,1
2024-02-28,강남구,문화행사,77,9,3.98,1
2024-02-28,강남구,건강검진,71,24,3.41,1
2024-02-28,서초구,민원처리,113,27,4.35,1
2024-02-28,서초구,복지신청,108,37,3.12,1
2024-02-28,서초구,교통정보,166,3,3.37,1
2024-02-28,서초구,환경신고,86,20,3.51,1
2024-02-28,서초구,세금납부,141,14,3.66,1
2024-02-28,서초구,시설예약,103,10,3.92,1
2024-02-28,서초구,주차정보,123,1,3.29,1
2024-02-28,서초구,쓰레기수거,91,5,3.65,1
2024-02-28,서초구,문화행사,69,7,3.92,1
2024-02-28,서초구,건강검진,62,38,3.73,1
2024-02-28,송파구,민원처리,95,44,3.43,0
2024-02-28,송파구,복지신청,78,55,3.1,0
2024-02-28,송파구,교통정보,139,4,3.82,0
2024-02-28,송파구,환경신고,50,23,3.85,0
2024-02-28,송파구,세금납부,95,20,3.21,0
2024-02-28,송파구,시설예약,74,16,3.3,0
2024-02-28,송파구,주차정보,131,3,3.37,0
2024-02-28,송파구,쓰레기수거,52,10,3.56,0
2024-02-28,송파구,문화행사,60,11,3.68,0
2024-02-28,송파구,건강검진,55,47,3.35,0
2024-02-28,마포구,민원처리,124,48,3.36,0
2024-02-28,마포구,복지신청,77,52,3.63,0
2024-02-28,마포구,교통정보,111,5,3.55,0
2024-02-28,마포구,환경신고,44,26,3.01,0
2024-02-28,마포구,세금납부,77,21,3.07,0
2024-02-28,마포구,시설예약,46,12,2.97,0
2024-02-28,마포구,주차정보,97,2,3.03,0
2024-02-28,마포구,쓰레기수거,56,10,2.73,0
2024-02-28,마포구,문화행사,53,12,2.86,0
2024-02-28,마포구,건강검진,31,57,2.95,0
2024-02-29,강북구,민원처리,95,30,3.88,1
2024-02-29,강북구,복지신청,59,37,3.53,1
2024-02-29,강북구,교통정보,137,2,3.87,1
2024-02-29,강북구,환경신고,50,20,4.19,1
2024-02-29,강북구,세금납부,81,15,3.49,1
2024-02-29,강북구,시설예약,49,11,3.38,1
2024-02-29,강북구,주차정보,106,2,4.16,1
2024-02-29,강북구,쓰레기수거,54,6,4.02,1
2024-02-29,강북구,문화행사,49,9,4.07,1
2024-02-29,강북구,건강검진,42,32,4.05,1
2024-02-29,강남구,민원처리,158,30,3.67,1
2024-02-29,강남구,복지신청,112,52,3.74,1
2024-02-29,강남구,교통정보,177,3,3.56,1
2024-02-29,강남구,환경신고,60,23,4.06,1
2024-02-29,강남구,세금납부,148,14,3.71,1
2024-02-29,강남구,시설예약,100,11,4.25,1
2024-02-29,강남구,주차정보,179,2,3.92,1
2024-02-29,강남구,쓰레기수거,96,7,3.54,1
2024-02-29,강남구,문화행사,59,7,4.07,1
2024-02-29,강남구,건강검진,46,38,3.42,1
2024-02-29,서초구,민원처리,129,32,3.67,1
2024-02-29,서초구,복지신청,115,42,3.81,1
2024-02-29,서초구,교통정보,134,2,4.13,1
2024-02-29,서초구,환경신고,70,21,3.62,1
2024-02-29,서초구,세금납부,128,13,3.49,1
2024-02-29,서초구,시설예약,83,11,3.62,1
2024-02-29,서초구,주차정보,153,2,3.93,1
2024-02-29,서초구,쓰레기수거,80,6,3.51,1
2024-02-29,서초구,문화행사,72,8,3.26,1
2024-02-29,서초구,건강검진,53,36,3.28,1
2024-02-29,송파구,민원처리,122,52,2.9,0
2024-02-29,송파구,복지신청,103,46,2.99,0
2024-02-29,송파구,교통정보,187,5,3.14,0
2024-02-29,송파구,환경신고,56,31,3.28,0
2024-02-29,송파구,세금납부,102,21,3.44,0
2024-02-29,송파구,시설예약,101,13,3.15,0
2024-02-29,송파구,주차정보,114,2,3.43,0
2024-02-29,송파구,쓰레기수거,59,8,3.11,0
2024-02-29,송파구,문화행사,44,13,3.0,0
2024-02-29,송파구,건강검진,46,50,3.26,0
2024-02-29,마포구,민원처리,86,41,3.35,0
2024-02-29,마포구,복지신청,63,61,2.91,0
2024-02-29,마포구,교통정보,113,5,2.61,0
2024-02-29,마포구,환경신고,40,29,3.53,0
2024-02-29,마포구,세금납부,79,16,2.87,0
2024-02-29,마포구,시설예약,48,15,2.9,0
2024-02-29,마포구,주차정보,125,3,2.98,0
2024-02-29,마포구,쓰레기수거,67,10,3.07,0
2024-02-29,마포구,문화행사,46,13,2.89,0
2024-02-29,마포구,건강검진,35,52,2.93,0
2024-03-01,강북구,민원처리,109,30,3.78,1
2024-03-01,강북구,복지신청,77,39,4.07,1
2024-03-01,강북구,교통정보,94,3,3.95,1
2024-03-01,강북구,환경신고,58,21,3.63,1
2024-03-01,강북구,세금납부,82,14,3.47,1
2024-03-01,강북구,시설예약,73,9,3.9,1
2024-03-01,강북구,주차정보,128,2,3.77,1
2024-03-01,강북구,쓰레기수거,51,6,3.74,1
2024-03-01,강북구,문화행사,57,7,3.88,1
2024-03-01,강북구,건강검진,39,33,3.81,1
2024-03-01,강남구,민원처리,175,30,3.51,1
2024-03-01,강남구,복지신청,72,38,3.86,1
2024-03-01,강남구,교통정보,175,4,3.49,1
2024-03-01,강남구,환경신고,69,21,3.7,1
2024-03-01,강남구,세금납부,154,11,4.34,1
2024-03-01,강남구,시설예약,115,11,4.16,1
2024-03-01,강남구,주차정보,146,1,4.39,1
2024-03-01,강남구,쓰레기수거,93,6,3.75,1
2024-03-01,강남구,문화행사,76,7,3.53,1
2024-03-01,강남구,건강검진,55,33,4.31,1
2024-03-01,서초구,민원처리,100,32,3.17,1
2024-03-01,서초구,복지신청,90,49,3.58,1
2024-03-01,서초구,교통정보,152,2,3.57,1
2024-03-01,서초구,환경신고,54,20,3.45,1
2024-03-01,서초구,세금납부,106,13,3.88,1
2024-03-01,서초구,시설예약,100,11,4.02,1
2024-03-01,서초구,주차정보,127,2,3.93,1
2024-03-01,서초구,쓰레기수거,73,7,3.72,1
2024-03-01,서초구,문화행사,69,9,3.73,1
2024-03-01,서초구,건강검진,57,34,4.26,1
2024-03-01,송파구,민원처리,125,40,3.06,0
2024-03-01,송파구,복지신청,86,59,3.55,0
2024-03-01,송파구,교통정보,150,4,3.13,0
2024-03-01,송파구,환경신고,60,29,3.41,0
2024-03-01,송파구,세금납부,99,19,3.08,0
2024-03-01,송파구,시설예약,85,16,2.99,0
2024-03-01,송파구,주차정보,140,3,3.52,0
2024-03-01,송파구,쓰레기수거,65,10,3.47,0
2024-03-01,송파구,문화행사,50,11,2.69,0
2024-03-01,송파구,건강검진,35,45,3.09,0
2024-03-01,마포구,민원처리,90,50,3.57,0
2024-03-01,마포구,복지신청,67,59,3.39,0
2024-03-01,마포구,교통정보,104,5,3.29,0
2024-03-01,마포구,환경신고,40,36,3.11,0
2024-03-01,마포구,세금납부,92,18,3.58,0
2024-03-01,마포구,시설예약,51,16,3.25,0
2024-03-01,마포구,주차정보,115,2,3.18,0
2024-03-01,마포구,쓰레기수거,55,9,3.2,0
2024-03-01,마포구,문화행사,40,12,3.34,0
2024-03-01,마포구,건강검진,38,48,3.01,0
2024-03-02,강북구,민원처리,59,24,3.75,1
2024-03-02,강북구,복지신청,49,38,3.64,1
2024-03-02,강북구,교통정보,73,3,3.58,1
2024-03-02,강북구,환경신고,37,23,4.07,1
2024-03-02,강북구,세금납부,58,17,3.53,1
2024-03-02,강북구,시설예약,39,10,3.95,1
2024-03-02,강북구,주차정보,59,2,3.37,1
2024-03-02,강북구,쓰레기수거,37,5,3.63,1
2024-03-02,강북구,문화행사,27,8,3.94,1
2024-03-02,강북구,건강검진,26,38,3.32,1
2024-03-02,강남구,민원처리,88,29,3.84,1
2024-03-02,강남구,복지신청,53,45,3.04,1
2024-03-02,강남구,교통정보,118,3,3.47,1
2024-03-02,강남구,환경신고,43,19,3.56,1
2024-03-02,강남구,세금납부,65,13,3.63,1
2024-03-02,강남구,시설예약,58,10,3.17,1
2024-03-02,강남구,주차정보,82,1,4.37,1
2024-03-02,강남구,쓰레기수거,51,7,4.11,1
2024-03-02,강남구,문화행사,48,9,3.65,1
2024-03-02,강남구,건강검진,43,35,3.5,1
2024-03-02,서초구,민원처리,67,27,2.94,1
2024-03-02,서초구,복지신청,71,40,4.31,1
2024-03-02,서초구,교통정보,93,3,3.62,1
2024-03-02,서초구,환경신고,44,19,3.76,1
2024-03-02,서초구,세금납부,80,14,4.04,1
2024-03-02,서초구,시설예약,46,10,3.53,1
2024-03-02,서초구,주차정보,53,2,4.04,1
2024-03-02,서초구,쓰레기수거,48,6,3.63,1
2024-03-02,서초구,문화행사,33,8,3.67,1
2024-03-02,서초구,건강검진,26,34,4.14,1
2024-03-02,송파구,민원처리,66,48,2.92,0
2024-03-02,송파구,복지신청,51,56,3.28,0
2024-03-02,송파구,교통정보,100,5,3.57,0
2024-03-02,송파구,환경신고,34,27,3.51,0
2024-03-02,송파구,세금납부,57,19,3.37,0
2024-03-02,송파구,시설예약,45,17,3.64,0
2024-03-02,송파구,주차정보,87,3,3.08,0
2024-03-02,송파구,쓰레기수거,46,9,3.22,0
2024-03-02,송파구,문화행사,30,12,2.95,0
2024-03-02,송파구,건강검진,30,40,3.67,0
2024-03-02,마포구,민원처리,49,45,3.44,0
2024-03-02,마포구,복지신청,50,56,2.98,0
2024-03-02,마포구,교통정보,49,4,2.85,0
2024-03-02,마포구,환경신고,30,32,3.42,0
2024-03-02,마포구,세금납부,45,21,3.19,0
2024-03-02,마포구,시설예약,29,12,3.34,0
2024-03-02,마포구,주차정보,67,2,2.74,0
2024-03-02,마포구,쓰레기수거,28,11,3.08,0
2024-03-02,마포구,문화행사,39,12,2.92,0
2024-03-02,마포구,건강검진,16,50,3.37,0
2024-03-03,강북구,민원처리,49,35,3.07,1
2024-03-03,강북구,복지신청,56,43,3.21,1
2024-03-03,강북구,교통정보,75,4,3.65,1
2024-03-03,강북구,환경신고,37,15,3.39,1
2024-03-03,강북구,세금납부,47,13,3.74,1
2024-03-03,강북구,시설예약,51,11,3.68,1
2024-03-03,강북구,주차정보,69,2,4.2,1
2024-03-03,강북구,쓰레기수거,28,7,3.86,1
2024-03-03,강북구,문화행사,22,6,3.87,1
2024-03-03,강북구,건강검진,24,39,3.38,1
2024-03-03,강남구,민원처리,80,33,3.53,1
2024-03-03,강남구,복지신청,53,38,3.41,1
2024-03-03,강남구,교통정보,99,3,3.65,1
2024-03-03,강남구,환경신고,44,24,3.6,1
2024-03-03,강남구,세금납부,63,15,3.59,1
2024-03-03,강남구,시설예약,54,11,3.42,1
2024-03-03,강남구,주차정보,95,1,3.49,1
2024-03-03,강남구,쓰레기수거,65,5,3.64,1
2024-03-03,강남구,문화행사,51,7,3.38,1
2024-03-03,강남구,건강검진,30,37,3.4,1
2024-03-03,서초구,민원처리,72,25,3.75,1
2024-03-03,서초구,복지신청,64,46,3.68,1
2024-03-03,서초구,교통정보,113,2,3.55,1
2024-03-03,서초구,환경신고,41,19,3.43,1
2024-03-03,서초구,세금납부,58,14,3.86,1
2024-03-03,서초구,시설예약,57,10,3.76,1
2024-03-03,서초구,주차정보,110,1,3.52,1
2024-03-03,서초구,쓰레기수거,49,6,3.59,1
2024-03-03,서초구,문화행사,39,9,3.75,1
2024-03-03,서초구,건강검진,36,29,3.81,1
2024-03-03,송파구,민원처리,52,35,3.12,0
2024-03-03,송파구,복지신청,57,60,3.09,0
2024-03-03,송파구,교통정보,79,4,2.94,0
2024-03-03,송파구,환경신고,25,28,3.17,0
2024-03-03,송파구,세금납부,65,19,4.06,0
2024-03-03,송파구,시설예약,44,14,2.94,0
2024-03-03,송파구,주차정보,76,3,3.68,0
2024-03-03,송파구,쓰레기수거,49,9,3.48,0
2024-03-03,송파구,문화행사,32,12,2.88,0
2024-03-03,송파구,건강검진,32,44,2.98,0
2024-03-03,마포구,민원처리,50,48,2.98,0
2024-03-03,마포구,복지신청,35,68,3.16,0
2024-03-03,마포구,교통정보,83,5,2.88,0
2024-03-03,마포구,환경신고,20,34,3.27,0
2024-03-03,마포구,세금납부,64,19,2.86,0
2024-03-03,마포구,시설예약,35,15,3.2,0
2024-03-03,마포구,주차정보,63,2,3.33,0
2024-03-03,마포구,쓰레기수거,33,10,3.15,0
2024-03-03,마포구,문화행사,30,13,3.31,0
2024-03-03,마포구,건강검진,21,50,3.32,0
2024-03-04,강북구,민원처리,90,30,3.74,1
2024-03-04,강북구,복지신청,76,55,3.46,1
2024-03-04,강북구,교통정보,105,3,4.11,1
2024-03-04,강북구,환경신고,55,21,3.72,1
2024-03-04,강북구,세금납부,89,12,3.66,1
2024-03-04,강북구,시설예약,76,10,3.5,1
2024-03-04,강북구,주차정보,109,1,2.78,1
2024-03-04,강북구,쓰레기수거,57,7,2.78,1
2024-03-04,강북구,문화행사,47,10,3.34,1
2024-03-04,강북구,건강검진,33,41,3.29,1
2024-03-04,강남구,민원처리,137,31,3.69,1
2024-03-04,강남구,복지신청,118,43,3.56,1
2024-03-04,강남구,교통정보,181,3,3.53,1
2024-03-04,강남구,환경신고,86,22,3.15,1
2024-03-04,강남구,세금납부,138,12,3.53,1
2024-03-04,강남구,시설예약,77,12,3.76,1
2024-03-04,강남구,주차정보,186,1,3.67,1
2024-03-04,강남구,쓰레기수거,92,6,3.73,1
2024-03-04,강남구,문화행사,58,8,3.68,1
2024-03-04,강남구,건강검진,55,32,3.75,1
2024-03-04,서초구,민원처리,172,28,3.31,1
2024-03-04,서초구,복지신청,125,40,3.95,1
2024-03-04,서초구,교통정보,154,2,3.9,1
2024-03-04,서초구,환경신고,54,22,3.47,1
2024-03-04,서초구,세금납부,104,13,4.0,1
2024-03-04,서초구,시설예약,107,12,3.5,1
2024-03-04,서초구,주차정보,147,1,3.35,1
2024-03-04,서초구,쓰레기수거,84,7,3.47,1
2024-03-04,서초구,문화행사,63,8,3.72,1
2024-03-04,서초구,건강검진,57,33,3.63,1
2024-03-04,송파구,민원처리,147,43,2.82,0
2024-03-04,송파구,복지신청,81,56,3.12,0
2024-03-04,송파구,교통정보,109,5,3.52,0
2024-03-04,송파구,환경신고,65,32,3.18,0
2024-03-04,송파구,세금납부,127,18,3.42,0
2024-03-04,송파구,시설예약,83,13,3.0,0
2024-03-04,송파구,주차정보,129,3,3.7,0
2024-03-04,송파구,쓰레기수거,70,8,3.62,0
2024-03-04,송파구,문화행사,49,11,3.37,0
2024-03-04,송파구,건강검진,48,47,3.26,0
2024-03-04,마포구,민원처리,93,53,3.62,0
2024-03-04,마포구,복지신청,65,51,3.35,0
2024-03-04,마포구,교통정보,133,4,3.31,0
2024-03-04,마포구,환경신고,50,24,3.61,0
2024-03-04,마포구,세금납부,93,21,3.16,0
2024-03-04,마포구,시설예약,42,16,3.31,0
2024-03-04,마포구,주차정보,88,3,3.18,0
2024-03-04,마포구,쓰레기수거,49,9,3.39,0
2024-03-04,마포구,문화행사,47,12,3.17,0
2024-03-04,마포구,건강검진,46,42,2.83,0
2024-03-05,강북구,민원처리,127,30,3.3,1
2024-03-05,강북구,복지신청,86,37,3.77,1
2024-03-05,강북구,교통정보,100,4,3.75,1
2024-03-05,강북구,환경신고,52,20,3.38,1
2024-03-05,강북구,세금납부,103,14,4.07,1
2024-03-05,강북구,시설예약,88,10,4.05,1
2024-03-05,강북구,주차정보,80,1,3.81,1
2024-03-05,강북구,쓰레기수거,52,7,4.05,1
2024-03-05,강북구,문화행사,52,8,3.57,1
2024-03-05,강북구,건강검진,35,33,3.29,1
2024-03-05,강남구,민원처리,139,26,3.38,1
2024-03-05,강남구,복지신청,84,48,3.9,1
2024-03-05,강남구,교통정보,202,3,4.1,1
2024-03-05,강남구,환경신고,56,21,3.41,1
2024-03-05,강남구,세금납부,118,14,3.95,1
2024-03-05,강남구,시설예약,100,10,3.22,1
2024-03-05,강남구,주차정보,145,2,3.24,1
2024-03-05,강남구,쓰레기수거,69,7,3.67,1
2024-03-05,강남구,문화행사,73,10,3.75,1
2024-03-05,강남구,건강검진,59,34,4.23,1
2024-03-05,서초구,민원처리,111,31,3.45,1
2024-03-05,서초구,복지신청,109,35,3.43,1
2024-03-05,서초구,교통정보,168,4,3.92,1
2024-03-05,서초구,환경신고,77,18,3.62,1
2024-03-05,서초구,세금납부,120,12,3.8,1
2024-03-05,서초구,시설예약,81,9,3.97,1
2024-03-05,서초구,주차정보,155,2,3.75,1
2024-03-05,서초구,쓰레기수거,85,6,3.87,1
2024-03-05,서초구,문화행사,58,9,3.9,1
2024-03-05,서초구,건강검진,58,32,3.92,1
2024-03-05,송파구,민원처리,135,38,3.08,0
2024-03-05,송파구,복지신청,86,60,3.11,0
2024-03-05,송파구,교통정보,159,4,3.64,0
2024-03-05,송파구,환경신고,52,31,3.47,0
2024-03-05,송파구,세금납부,126,18,3.14,0
2024-03-05,송파구,시설예약,75,15,2.81,0
2024-03-05,송파구,주차정보,120,3,3.21,0
2024-03-05,송파구,쓰레기수거,75,9,3.6,0
2024-03-05,송파구,문화행사,49,13,3.84,0
2024-03-05,송파구,건강검진,43,44,2.89,0
2024-03-05,마포구,민원처리,78,43,3.69,0
2024-03-05,마포구,복지신청,75,56,3.35,0
2024-03-05,마포구,교통정보,120,4,3.13,0
2024-03-05,마포구,환경신고,49,31,3.04,0
2024-03-05,마포구,세금납부,103,22,3.36,0
2024-03-05,마포구,시설예약,57,11,2.53,0
2024-03-05,마포구,주차정보,115,3,3.58,0
2024-03-05,마포구,쓰레기수거,45,9,2.99,0
2024-03-05,마포구,문화행사,49,12,3.39,0
2024-03-05,마포구,건강검진,39,36,3.35,0
2024-03-06,강북구,민원처리,102,34,3.94,1
2024-03-06,강북구,복지신청,50,42,3.07,1
2024-03-06,강북구,교통정보,166,3,3.96,1
2024-03-06,강북구,환경신고,51,22,3.37,1
2024-03-06,강북구,세금납부,92,15,3.54,1
2024-03-06,강북구,시설예약,63,10,4.09,1
2024-03-06,강북구,주차정보,122,2,3.85,1
2024-03-06,강북구,쓰레기수거,56,6,3.56,1
2024-03-06,강북구,문화행사,44,8,3.51,1
2024-03-06,강북구,건강검진,37,37,3.47,1
2024-03-06,강남구,민원처리,191,32,3.68,1
2024-03-06,강남구,복지신청,89,44,4.41,1
2024-03-06,강남구,교통정보,153,3,3.92,1
2024-03-06,강남구,환경신고,59,22,4.27,1
2024-03-06,강남구,세금납부,180,14,3.59,1
2024-03-06,강남구,시설예약,99,10,3.98,1
2024-03-06,강남구,주차정보,159,1,3.68,1
2024-03-06,강남구,쓰레기수거,88,6,3.75,1
2024-03-06,강남구,문화행사,65,7,3.54,1
2024-03-06,강남구,건강검진,69,37,4.11,1
2024-03-06,서초구,민원처리,116,30,3.48,1
2024-03-06,서초구,복지신청,108,33,3.67,1
2024-03-06,서초구,교통정보,133,3,3.92,1
2024-03-06,서초구,환경신고,53,18,4.02,1
2024-03-06,서초구,세금납부,118,14,3.88,1
2024-03-06,서초구,시설예약,92,9,3.7,1
2024-03-06,서초구,주차정보,133,2,3.63,1
2024-03-06,서초구,쓰레기수거,85,7,3.96,1
2024-03-06,서초구,문화행사,71,9,3.9,1
2024-03-06,서초구,건강검진,56,35,3.32,1
2024-03-06,송파구,민원처리,100,46,3.09,0
2024-03-06,송파구,복지신청,94,64,2.92,0
2024-03-06,송파구,교통정보,155,4,3.13,0
2024-03-06,송파구,환경신고,73,23,3.42,0
2024-03-06,송파구,세금납부,126,21,3.05,0
2024-03-06,송파구,시설예약,69,14,3.19,0
2024-03-06,송파구,주차정보,90,3,2.92,0
2024-03-06,송파구,쓰레기수거,56,9,3.48,0
2024-03-06,송파구,문화행사,58,14,3.57,0
2024-03-06,송파구,건강검진,49,48,2.93,0
2024-03-06,마포구,민원처리,94,46,3.34,0
2024-03-06,마포구,복지신청,74,58,3.04,0
2024-03-06,마포구,교통정보,125,5,3.24,0
2024-03-06,마포구,환경신고,55,39,3.09,0
2024-03-06,마포구,세금납부,98,15,2.89,0
2024-03-06,마포구,시설예약,58,14,3.34,0
2024-03-06,마포구,주차정보,106,2,3.47,0
2024-03-06,마포구,쓰레기수거,59,9,3.22,0
2024-03-06,마포구,문화행사,48,10,3.1,0
2024-03-06,마포구,건강검진,40,44,3.26,0
2024-03-07,강북구,민원처리,99,32,3.67,1
2024-03-07,강북구,복지신청,65,35,4.1,1
2024-03-07,강북구,교통정보,138,3,4.03,1
2024-03-07,강북구,환경신고,52,23,4.16,1
2024-03-07,강북구,세금납부,95,12,4.36,1
2024-03-07,강북구,시설예약,59,9,3.91,1
2024-03-07,강북구,주차정보,102,2,3.64,1
2024-03-07,강북구,쓰레기수거,54,8,3.55,1
2024-03-07,강북구,문화행사,40,8,3.55,1
2024-03-07,강북구,건강검진,41,36,4.11,1
2024-03-07,강남구,민원처리,136,29,3.52,1
2024-03-07,강남구,복지신청,92,46,3.38,1
2024-03-07,강남구,교통정보,155,3,3.53,1
2024-03-07,강남구,환경신고,79,22,4.28,1
2024-03-07,강남구,세금납부,116,11,3.63,1
2024-03-07,강남구,시설예약,75,11,3.61,1
2024-03-07,강남구,주차정보,140,2,3.97,1
2024-03-07,강남구,쓰레기수거,100,7,3.32,1
2024-03-07,강남구,문화행사,57,9,3.62,1
2024-03-07,강남구,건강검진,69,34,3.91,1
2024-03-07,서초구,민원처리,116,32,3.62,1
2024-03-07,서초구,복지신청,92,42,4.3,1
2024-03-07,서초구,교통정보,180,4,3.22,1
2024-03-07,서초구,환경신고,75,19,3.61,1
2024-03-07,서초구,세금납부,106,15,3.81,1
2024-03-07,서초구,시설예약,85,9,3.87,1
2024-03-07,서초구,주차정보,159,2,3.95,1
2024-03-07,서초구,쓰레기수거,93,7,3.61,1
2024-03-07,서초구,문화행사,71,8,3.48,1
2024-03-07,서초구,건강검진,61,32,3.6,1
2024-03-07,송파구,민원처리,109,39,3.36,0
2024-03-07,송파구,복지신청,113,44,3.43,0
2024-03-07,송파구,교통정보,172,4,3.3,0
2024-03-07,송파구,환경신고,53,28,2.92,0
2024-03-07,송파구,세금납부,123,21,2.94,0
2024-03-07,송파구,시설예약,68,11,3.41,0
2024-03-07,송파구,주차정보,136,3,2.76,0
2024-03-07,송파구,쓰레기수거,77,9,2.76,0
2024-03-07,송파구,문화행사,47,12,3.5,0
2024-03-07,송파구,건강검진,38,40,3.03,0
2024-03-07,마포구,민원처리,99,41,2.38,0
2024-03-07,마포구,복지신청,97,65,3.66,0
2024-03-07,마포구,교통정보,125,5,3.12,0
2024-03-07,마포구,환경신고,48,32,3.59,0
2024-03-07,마포구,세금납부,80,19,2.51,0
2024-03-07,마포구,시설예약,71,13,3.69,0
2024-03-07,마포구,주차정보,111,2,3.39,0
2024-03-07,마포구,쓰레기수거,40,9,3.65,0
2024-03-07,마포구,문화행사,42,12,3.19,0
2024-03-07,마포구,건강검진,37,48,3.75,0
2024-03-08,강북구,민원처리,96,31,3.87,1
2024-03-08,강북구,복지신청,66,40,3.72,1
2024-03-08,강북구,교통정보,123,4,3.71,1
2024-03-08,강북구,환경신고,48,19,3.82,1
2024-03-08,강북구,세금납부,75,13,3.4,1
2024-03-08,강북구,시설예약,75,10,3.97,1
2024-03-08,강북구,주차정보,95,2,3.41,1
2024-03-08,강북구,쓰레기수거,62,7,3.86,1
2024-03-08,강북구,문화행사,47,8,4.15,1
2024-03-08,강북구,건강검진,36,30,3.54,1
2024-03-08,강남구,민원처리,110,34,3.57,1
2024-03-08,강남구,복지신청,121,42,3.86,1
2024-03-08,강남구,교통정보,138,3,3.89,1
2024-03-08,강남구,환경신고,81,22,4.28,1
2024-03-08,강남구,세금납부,139,14,4.1,1
2024-03-08,강남구,시설예약,110,11,3.64,1
2024-03-08,강남구,주차정보,118,2,3.65,1
2024-03-08,강남구,쓰레기수거,95,6,3.83,1
2024-03-08,강남구,문화행사,70,8,3.4,1
2024-03-08,강남구,건강검진,58,40,3.44,1
2024-03-08,서초구,민원처리,131,28,3.72,1
2024-03-08,서초구,복지신청,104,39,3.4,1
2024-03-08,서초구,교통정보,132,3,3.05,1
2024-03-08,서초구,환경신고,60,17,3.7,1
2024-03-08,서초구,세금납부,118,14,3.46,1
2024-03-08,서초구,시설예약,86,12,3.95,1
2024-03-08,서초구,주차정보,138,2,3.49,1
2024-03-08,서초구,쓰레기수거,82,6,4.03,1
2024-03-08,서초구,문화행사,61,8,3.69,1
2024-03-08,서초구,건강검진,55,36,4.13,1
2024-03-08,송파구,민원처리,80,42,3.29,0
2024-03-08,송파구,복지신청,90,63,3.35,0
2024-03-08,송파구,교통정보,140,5,3.32,0
2024-03-08,송파구,환경신고,61,31,3.01,0
2024-03-08,송파구,세금납부,109,18,3.27,0
2024-03-08,송파구,시설예약,71,16,3.3,0
2024-03-08,송파구,주차정보,145,2,3.16,0
2024-03-08,송파구,쓰레기수거,53,8,3.27,0
2024-03-08,송파구,문화행사,59,12,3.18,0
2024-03-08,송파구,건강검진,41,41,3.21,0
2024-03-08,마포구,민원처리,92,41,3.58,0
2024-03-08,마포구,복지신청,85,57,3.05,0
2024-03-08,마포구,교통정보,119,5,2.8,0
2024-03-08,마포구,환경신고,41,31,2.89,0
